"","gdc_file_id","total","alt","sample_id","study","tumor_normal"
"606","c4c7c112-555f-46d5-8d5d-411c7737a4c9","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/c9/c4c7c112-555f-46d5-8d5d-411c7737a4c9/tcga1_in10995_att1/c4c7c112-555f-46d5-8d5d-411c7737a4c9!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/c9/c4c7c112-555f-46d5-8d5d-411c7737a4c9/tcga1_in10995_att1/c4c7c112-555f-46d5-8d5d-411c7737a4c9!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-AX-A2HA-11A-11R-A18M-07","UCEC","normal"
"607","430dea2f-5fbd-4064-bbbb-0e30dc4e16e9","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/e9/430dea2f-5fbd-4064-bbbb-0e30dc4e16e9/tcga1_in2866_att0/430dea2f-5fbd-4064-bbbb-0e30dc4e16e9!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/e9/430dea2f-5fbd-4064-bbbb-0e30dc4e16e9/tcga1_in2866_att0/430dea2f-5fbd-4064-bbbb-0e30dc4e16e9!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-CV-7255-11A-01R-2016-07","HNSC","normal"
"608","448040c4-81b1-48cd-bf9f-6098653dbf13","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/13/448040c4-81b1-48cd-bf9f-6098653dbf13/tcga1_in5854_att1/448040c4-81b1-48cd-bf9f-6098653dbf13!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/13/448040c4-81b1-48cd-bf9f-6098653dbf13/tcga1_in5854_att1/448040c4-81b1-48cd-bf9f-6098653dbf13!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-EL-A3TA-11A-12R-A22L-07","THCA","normal"
"609","d4993c11-4c8c-43f9-b0ef-bde282c79113","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/13/d4993c11-4c8c-43f9-b0ef-bde282c79113/tcga1_in10128_att1/d4993c11-4c8c-43f9-b0ef-bde282c79113!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/13/d4993c11-4c8c-43f9-b0ef-bde282c79113/tcga1_in10128_att1/d4993c11-4c8c-43f9-b0ef-bde282c79113!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-CV-6936-11A-01R-1915-07","HNSC","normal"
"610","0aefa646-7054-45ef-951c-784bb9e16a13","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/13/0aefa646-7054-45ef-951c-784bb9e16a13/tcga1_in10793_att1/0aefa646-7054-45ef-951c-784bb9e16a13!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/13/0aefa646-7054-45ef-951c-784bb9e16a13/tcga1_in10793_att1/0aefa646-7054-45ef-951c-784bb9e16a13!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BQ-7044-11A-01R-1965-07","KIRP","normal"
"611","d0d8db64-3d03-42b1-b260-0e1498f71288","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/88/d0d8db64-3d03-42b1-b260-0e1498f71288/tcga1_in8558_att1/d0d8db64-3d03-42b1-b260-0e1498f71288!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/88/d0d8db64-3d03-42b1-b260-0e1498f71288/tcga1_in8558_att1/d0d8db64-3d03-42b1-b260-0e1498f71288!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-38-4625-11A-01R-1758-07","LUAD","normal"
"612","33571663-b693-4f8e-b518-efb951d32f67","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/67/33571663-b693-4f8e-b518-efb951d32f67/tcga1_in2614_att0/33571663-b693-4f8e-b518-efb951d32f67!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/67/33571663-b693-4f8e-b518-efb951d32f67/tcga1_in2614_att0/33571663-b693-4f8e-b518-efb951d32f67!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BH-A1EN-11A-23R-A13Q-07","BRCA","normal"
"613","c56c7ed7-a684-40cc-b426-b108e2248467","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/67/c56c7ed7-a684-40cc-b426-b108e2248467/tcga1_in6126_att1/c56c7ed7-a684-40cc-b426-b108e2248467!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/67/c56c7ed7-a684-40cc-b426-b108e2248467/tcga1_in6126_att1/c56c7ed7-a684-40cc-b426-b108e2248467!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-CV-6934-11A-01R-1915-07","HNSC","normal"
"614","b89bc759-76af-480c-b6c6-777c0fa43d64","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/64/b89bc759-76af-480c-b6c6-777c0fa43d64/tcga1_in6466_att1/b89bc759-76af-480c-b6c6-777c0fa43d64!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/64/b89bc759-76af-480c-b6c6-777c0fa43d64/tcga1_in6466_att1/b89bc759-76af-480c-b6c6-777c0fa43d64!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-CG-5720-11A-01R-1602-13","STAD","normal"
"615","37807910-f63b-45a9-9113-78fd3b7ee864","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/64/37807910-f63b-45a9-9113-78fd3b7ee864/tcga1_in7634_att1/37807910-f63b-45a9-9113-78fd3b7ee864!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/64/37807910-f63b-45a9-9113-78fd3b7ee864/tcga1_in7634_att1/37807910-f63b-45a9-9113-78fd3b7ee864!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BH-A0AY-11A-23R-A089-07","BRCA","normal"
"616","07609cef-97f7-4bdf-9321-b907620e8a64","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/64/07609cef-97f7-4bdf-9321-b907620e8a64/tcga1_in9965_att1/07609cef-97f7-4bdf-9321-b907620e8a64!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/64/07609cef-97f7-4bdf-9321-b907620e8a64/tcga1_in9965_att1/07609cef-97f7-4bdf-9321-b907620e8a64!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-CV-7250-11A-01R-2016-07","HNSC","normal"
"617","fcc4e4b1-7594-4558-bdfc-2802443b61e2","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/e2/fcc4e4b1-7594-4558-bdfc-2802443b61e2/tcga1_in1082_att0/fcc4e4b1-7594-4558-bdfc-2802443b61e2!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/e2/fcc4e4b1-7594-4558-bdfc-2802443b61e2/tcga1_in1082_att0/fcc4e4b1-7594-4558-bdfc-2802443b61e2!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-AC-A2FF-11A-13R-A17B-07","BRCA","normal"
"618","b0e7797e-7e6e-4477-8c33-17d3c242efe2","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/e2/b0e7797e-7e6e-4477-8c33-17d3c242efe2/tcga1_in3898_att0/b0e7797e-7e6e-4477-8c33-17d3c242efe2!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/e2/b0e7797e-7e6e-4477-8c33-17d3c242efe2/tcga1_in3898_att0/b0e7797e-7e6e-4477-8c33-17d3c242efe2!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-91-6831-11A-02R-1858-07","LUAD","normal"
"619","9af5658a-07cf-432a-b423-506aaa14fcde","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/de/9af5658a-07cf-432a-b423-506aaa14fcde/tcga1_in3851_att0/9af5658a-07cf-432a-b423-506aaa14fcde!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/de/9af5658a-07cf-432a-b423-506aaa14fcde/tcga1_in3851_att0/9af5658a-07cf-432a-b423-506aaa14fcde!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BQ-5888-11A-01R-1592-07","KIRP","normal"
"620","a1861d15-4a02-4458-9a2b-f0bee3e046de","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/de/a1861d15-4a02-4458-9a2b-f0bee3e046de/tcga1_in5078_att1/a1861d15-4a02-4458-9a2b-f0bee3e046de!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/de/a1861d15-4a02-4458-9a2b-f0bee3e046de/tcga1_in5078_att1/a1861d15-4a02-4458-9a2b-f0bee3e046de!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-38-4632-11A-01R-1755-07","LUAD","normal"
"621","6c6558c6-daae-4663-b7c7-a441b1453bde","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/de/6c6558c6-daae-4663-b7c7-a441b1453bde/tcga1_in8582_att1/6c6558c6-daae-4663-b7c7-a441b1453bde!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/de/6c6558c6-daae-4663-b7c7-a441b1453bde/tcga1_in8582_att1/6c6558c6-daae-4663-b7c7-a441b1453bde!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BQ-5887-11A-01R-1965-07","KIRP","normal"
"622","4a9db4ca-789c-48dc-9735-327e2b4478de","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/de/4a9db4ca-789c-48dc-9735-327e2b4478de/tcga1_in9824_att1/4a9db4ca-789c-48dc-9735-327e2b4478de!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/de/4a9db4ca-789c-48dc-9735-327e2b4478de/tcga1_in9824_att1/4a9db4ca-789c-48dc-9735-327e2b4478de!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-55-6984-11A-01R-1949-07","LUAD","normal"
"623","6d114a21-a539-4c72-b1a6-edc2b878375b","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/5b/6d114a21-a539-4c72-b1a6-edc2b878375b/tcga1_in1064_att0/6d114a21-a539-4c72-b1a6-edc2b878375b!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/5b/6d114a21-a539-4c72-b1a6-edc2b878375b/tcga1_in1064_att0/6d114a21-a539-4c72-b1a6-edc2b878375b!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-EL-A3ZH-11A-11R-A23N-07","THCA","normal"
"624","ee0ccbe4-df69-40f7-91b1-b7e7ac061c5b","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/5b/ee0ccbe4-df69-40f7-91b1-b7e7ac061c5b/tcga1_in9852_att1/ee0ccbe4-df69-40f7-91b1-b7e7ac061c5b!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/5b/ee0ccbe4-df69-40f7-91b1-b7e7ac061c5b/tcga1_in9852_att1/ee0ccbe4-df69-40f7-91b1-b7e7ac061c5b!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-AA-3520-11A-01R-A32Z-07","COAD","normal"
"625","5f6a776b-49de-481f-8b4d-18630411ae98","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/98/5f6a776b-49de-481f-8b4d-18630411ae98/tcga1_in429_att0/5f6a776b-49de-481f-8b4d-18630411ae98!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/98/5f6a776b-49de-481f-8b4d-18630411ae98/tcga1_in429_att0/5f6a776b-49de-481f-8b4d-18630411ae98!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-EJ-7123-11A-01R-1965-07","PRAD","normal"
"626","2b707eeb-77e5-416b-ab6c-816899777398","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/98/2b707eeb-77e5-416b-ab6c-816899777398/tcga1_in843_att0/2b707eeb-77e5-416b-ab6c-816899777398!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/98/2b707eeb-77e5-416b-ab6c-816899777398/tcga1_in843_att0/2b707eeb-77e5-416b-ab6c-816899777398!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-EL-A3MW-11A-11R-A20F-07","THCA","normal"
"627","ccf7a682-ca30-4b58-8047-7039d4484698","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/98/ccf7a682-ca30-4b58-8047-7039d4484698/tcga1_in3175_att0/ccf7a682-ca30-4b58-8047-7039d4484698!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/98/ccf7a682-ca30-4b58-8047-7039d4484698/tcga1_in3175_att0/ccf7a682-ca30-4b58-8047-7039d4484698!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-56-7582-11A-01R-2045-07","LUSC","normal"
"628","245967f0-ee1a-4b0c-bee2-0283393da722","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/22/245967f0-ee1a-4b0c-bee2-0283393da722/tcga1_in685_att0/245967f0-ee1a-4b0c-bee2-0283393da722!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/22/245967f0-ee1a-4b0c-bee2-0283393da722/tcga1_in685_att0/245967f0-ee1a-4b0c-bee2-0283393da722!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-AX-A1CK-11A-11R-A137-07","UCEC","normal"
"629","01397021-8495-4d89-885a-166b4dba0122","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/22/01397021-8495-4d89-885a-166b4dba0122/tcga1_in2545_att0/01397021-8495-4d89-885a-166b4dba0122!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/22/01397021-8495-4d89-885a-166b4dba0122/tcga1_in2545_att0/01397021-8495-4d89-885a-166b4dba0122!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-77-7338-11A-01R-2045-07","LUSC","normal"
"630","e3d9d81a-c20c-4b3b-b940-a5d2c5f65b22","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/22/e3d9d81a-c20c-4b3b-b940-a5d2c5f65b22/tcga1_in6531_att1/e3d9d81a-c20c-4b3b-b940-a5d2c5f65b22!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/22/e3d9d81a-c20c-4b3b-b940-a5d2c5f65b22/tcga1_in6531_att1/e3d9d81a-c20c-4b3b-b940-a5d2c5f65b22!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-L5-A4OJ-11A-12R-A260-31","ESCA","normal"
"631","697cabee-9526-4feb-801d-40dfeed91622","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/22/697cabee-9526-4feb-801d-40dfeed91622/tcga1_in8145_att1/697cabee-9526-4feb-801d-40dfeed91622!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/22/697cabee-9526-4feb-801d-40dfeed91622/tcga1_in8145_att1/697cabee-9526-4feb-801d-40dfeed91622!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-EL-A3T8-11A-11R-A22L-07","THCA","normal"
"632","a1dccbaa-6042-455d-9875-575487b59022","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/22/a1dccbaa-6042-455d-9875-575487b59022/tcga1_in10968_att1/a1dccbaa-6042-455d-9875-575487b59022!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/22/a1dccbaa-6042-455d-9875-575487b59022/tcga1_in10968_att1/a1dccbaa-6042-455d-9875-575487b59022!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BT-A20U-11A-11R-A14Y-07","BLCA","normal"
"633","c75977e1-8019-4762-beb4-490db88490f5","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/f5/c75977e1-8019-4762-beb4-490db88490f5/tcga1_in1072_att0/c75977e1-8019-4762-beb4-490db88490f5!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/f5/c75977e1-8019-4762-beb4-490db88490f5/tcga1_in1072_att0/c75977e1-8019-4762-beb4-490db88490f5!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BH-A0BJ-11A-23R-A089-07","BRCA","normal"
"634","09d2439a-2fbc-454f-b493-48b19cd506f5","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/f5/09d2439a-2fbc-454f-b493-48b19cd506f5/tcga1_in2532_att0/09d2439a-2fbc-454f-b493-48b19cd506f5!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/f5/09d2439a-2fbc-454f-b493-48b19cd506f5/tcga1_in2532_att0/09d2439a-2fbc-454f-b493-48b19cd506f5!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BH-A0BM-11A-12R-A089-07","BRCA","normal"
"635","d663dd66-099a-432e-9b13-f9dd7761f9f5","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/f5/d663dd66-099a-432e-9b13-f9dd7761f9f5/tcga1_in7850_att1/d663dd66-099a-432e-9b13-f9dd7761f9f5!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/f5/d663dd66-099a-432e-9b13-f9dd7761f9f5/tcga1_in7850_att1/d663dd66-099a-432e-9b13-f9dd7761f9f5!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-CZ-5461-11A-01R-1503-07","KIRC","normal"
"636","a8c72c27-66dc-4e52-a463-3ae6fd022360","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/60/a8c72c27-66dc-4e52-a463-3ae6fd022360/tcga1_in1307_att0/a8c72c27-66dc-4e52-a463-3ae6fd022360!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/60/a8c72c27-66dc-4e52-a463-3ae6fd022360/tcga1_in1307_att0/a8c72c27-66dc-4e52-a463-3ae6fd022360!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-G9-6348-11A-01R-1789-07","PRAD","normal"
"637","8c5126bf-ecf1-419e-9214-e2e1c3f72f60","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/60/8c5126bf-ecf1-419e-9214-e2e1c3f72f60/tcga1_in3892_att0/8c5126bf-ecf1-419e-9214-e2e1c3f72f60!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/60/8c5126bf-ecf1-419e-9214-e2e1c3f72f60/tcga1_in3892_att0/8c5126bf-ecf1-419e-9214-e2e1c3f72f60!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-91-6828-11A-01R-1858-07","LUAD","normal"
"638","46419127-7594-43d3-b4ea-4c7d39e0ef60","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/60/46419127-7594-43d3-b4ea-4c7d39e0ef60/tcga1_in4575_att1/46419127-7594-43d3-b4ea-4c7d39e0ef60!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/60/46419127-7594-43d3-b4ea-4c7d39e0ef60/tcga1_in4575_att1/46419127-7594-43d3-b4ea-4c7d39e0ef60!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BR-7715-11A-01R-2055-13","STAD","normal"
"639","f7521df9-6103-449e-9c4a-a6bf64a12135","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/35/f7521df9-6103-449e-9c4a-a6bf64a12135/tcga1_in4990_att1/f7521df9-6103-449e-9c4a-a6bf64a12135!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/35/f7521df9-6103-449e-9c4a-a6bf64a12135/tcga1_in4990_att1/f7521df9-6103-449e-9c4a-a6bf64a12135!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-G9-6496-11A-01R-1789-07","PRAD","normal"
"640","d410db7f-5a28-45d7-a804-6b5883580135","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/35/d410db7f-5a28-45d7-a804-6b5883580135/tcga1_in7255_att1/d410db7f-5a28-45d7-a804-6b5883580135!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/35/d410db7f-5a28-45d7-a804-6b5883580135/tcga1_in7255_att1/d410db7f-5a28-45d7-a804-6b5883580135!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-B8-5552-11A-01R-1672-07","KIRC","normal"
"641","14bf8d05-9341-4f28-98ba-966bbbac7635","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/35/14bf8d05-9341-4f28-98ba-966bbbac7635/tcga1_in10118_att1/14bf8d05-9341-4f28-98ba-966bbbac7635!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/35/14bf8d05-9341-4f28-98ba-966bbbac7635/tcga1_in10118_att1/14bf8d05-9341-4f28-98ba-966bbbac7635!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-EL-A3N2-11A-11R-A20F-07","THCA","normal"
"642","4ee244eb-8b68-4550-87a0-36395aa27b35","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/35/4ee244eb-8b68-4550-87a0-36395aa27b35/tcga1_in10697_att1/4ee244eb-8b68-4550-87a0-36395aa27b35!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/35/4ee244eb-8b68-4550-87a0-36395aa27b35/tcga1_in10697_att1/4ee244eb-8b68-4550-87a0-36395aa27b35!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-AZ-6598-11A-01R-1774-07","COAD","normal"
"643","d81da85f-625d-4a2c-9c95-801113af37e0","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/e0/d81da85f-625d-4a2c-9c95-801113af37e0/tcga1_in460_att0/d81da85f-625d-4a2c-9c95-801113af37e0!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/e0/d81da85f-625d-4a2c-9c95-801113af37e0/tcga1_in460_att0/d81da85f-625d-4a2c-9c95-801113af37e0!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BQ-5877-11A-01R-1592-07","KIRP","normal"
"644","b1d5cefc-62ae-4906-85e7-6d41af4f11e0","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/e0/b1d5cefc-62ae-4906-85e7-6d41af4f11e0/tcga1_in492_att0/b1d5cefc-62ae-4906-85e7-6d41af4f11e0!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/e0/b1d5cefc-62ae-4906-85e7-6d41af4f11e0/tcga1_in492_att0/b1d5cefc-62ae-4906-85e7-6d41af4f11e0!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-EJ-7797-11A-01R-2263-07","PRAD","normal"
"645","729ac418-3be9-445a-95d4-ac11a7d43be0","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/e0/729ac418-3be9-445a-95d4-ac11a7d43be0/tcga1_in7363_att1/729ac418-3be9-445a-95d4-ac11a7d43be0!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/e0/729ac418-3be9-445a-95d4-ac11a7d43be0/tcga1_in7363_att1/729ac418-3be9-445a-95d4-ac11a7d43be0!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-IC-A6RF-11A-21R-A336-31","ESCA","normal"
"646","6e9becb7-7b1e-41f6-b09f-138dba4f49e0","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/e0/6e9becb7-7b1e-41f6-b09f-138dba4f49e0/tcga1_in8067_att1/6e9becb7-7b1e-41f6-b09f-138dba4f49e0!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/e0/6e9becb7-7b1e-41f6-b09f-138dba4f49e0/tcga1_in8067_att1/6e9becb7-7b1e-41f6-b09f-138dba4f49e0!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-EL-A3H2-11A-11R-A20F-07","THCA","normal"
"647","620637d8-a6d9-49fe-bb8c-801b43c227e0","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/e0/620637d8-a6d9-49fe-bb8c-801b43c227e0/tcga1_in10297_att2/620637d8-a6d9-49fe-bb8c-801b43c227e0!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/e0/620637d8-a6d9-49fe-bb8c-801b43c227e0/tcga1_in10297_att2/620637d8-a6d9-49fe-bb8c-801b43c227e0!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-KN-8430-11A-01R-2315-07","KICH","normal"
"648","1bb0e8c7-8a81-4cf4-84f4-85bd75d1cca9","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/a9/1bb0e8c7-8a81-4cf4-84f4-85bd75d1cca9/tcga1_in2836_att0/1bb0e8c7-8a81-4cf4-84f4-85bd75d1cca9!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/a9/1bb0e8c7-8a81-4cf4-84f4-85bd75d1cca9/tcga1_in2836_att0/1bb0e8c7-8a81-4cf4-84f4-85bd75d1cca9!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-44-2662-11A-01R-1758-07","LUAD","normal"
