sample_id,total,alt,study,sample_id_rep,individual_id
ERR188146,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/46/ERR188146/sra_human_v3_21_in1876_att0/ERR188146!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/46/ERR188146/sra_human_v3_21_in1876_att0/ERR188146!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188146,HG00180
ERR188346,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/46/ERR188346/sra_human_v3_21_in2076_att1/ERR188346!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/46/ERR188346/sra_human_v3_21_in2076_att1/ERR188346!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188346,HG00312
ERR188246,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/46/ERR188246/sra_human_v3_21_in1976_att0/ERR188246!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/46/ERR188246/sra_human_v3_21_in1976_att0/ERR188246!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188246,NA11840
ERR188446,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/46/ERR188446/sra_human_v3_21_in2176_att4/ERR188446!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/46/ERR188446/sra_human_v3_21_in2176_att4/ERR188446!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188446,NA12347
ERR188031,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/31/ERR188031/sra_human_v3_21_in1761_att0/ERR188031!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/31/ERR188031/sra_human_v3_21_in1761_att0/ERR188031!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188031,HG00350
ERR188131,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/31/ERR188131/sra_human_v3_21_in1861_att0/ERR188131!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/31/ERR188131/sra_human_v3_21_in1861_att0/ERR188131!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188131,NA19213
ERR188331,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/31/ERR188331/sra_human_v3_21_in2061_att0/ERR188331!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/31/ERR188331/sra_human_v3_21_in2061_att0/ERR188331!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188331,NA12155
ERR188231,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/31/ERR188231/sra_human_v3_21_in1961_att0/ERR188231!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/31/ERR188231/sra_human_v3_21_in1961_att0/ERR188231!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188231,HG00097
ERR188431,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/31/ERR188431/sra_human_v3_21_in2161_att0/ERR188431!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/31/ERR188431/sra_human_v3_21_in2161_att0/ERR188431!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188431,NA12273
ERR188189,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/89/ERR188189/sra_human_v3_21_in1919_att0/ERR188189!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/89/ERR188189/sra_human_v3_21_in1919_att0/ERR188189!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188189,HG00133
ERR188089,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/89/ERR188089/sra_human_v3_21_in1819_att0/ERR188089!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/89/ERR188089/sra_human_v3_21_in1819_att0/ERR188089!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188089,HG00358
ERR188289,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/89/ERR188289/sra_human_v3_21_in2019_att0/ERR188289!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/89/ERR188289/sra_human_v3_21_in2019_att0/ERR188289!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188289,HG00232
ERR188389,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/89/ERR188389/sra_human_v3_21_in2119_att0/ERR188389!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/89/ERR188389/sra_human_v3_21_in2119_att0/ERR188389!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188389,NA10851
ERR188410,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/10/ERR188410/sra_human_v3_21_in2140_att0/ERR188410!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/10/ERR188410/sra_human_v3_21_in2140_att0/ERR188410!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188410,NA12156
ERR188210,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/10/ERR188210/sra_human_v3_21_in1940_att0/ERR188210!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/10/ERR188210/sra_human_v3_21_in1940_att0/ERR188210!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188210,NA20816
ERR188310,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/10/ERR188310/sra_human_v3_21_in2040_att0/ERR188310!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/10/ERR188310/sra_human_v3_21_in2040_att0/ERR188310!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188310,HG00124
ERR188110,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/10/ERR188110/sra_human_v3_21_in1840_att1/ERR188110!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/10/ERR188110/sra_human_v3_21_in1840_att1/ERR188110!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188110,NA20760
ERR188467,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/67/ERR188467/sra_human_v3_21_in2197_att0/ERR188467!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/67/ERR188467/sra_human_v3_21_in2197_att0/ERR188467!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188467,NA12286
ERR188267,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/67/ERR188267/sra_human_v3_21_in1997_att5/ERR188267!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/67/ERR188267/sra_human_v3_21_in1997_att5/ERR188267!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188267,HG00266
ERR188367,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/67/ERR188367/sra_human_v3_21_in2097_att0/ERR188367!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/67/ERR188367/sra_human_v3_21_in2097_att0/ERR188367!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188367,NA19102
ERR188167,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/67/ERR188167/sra_human_v3_21_in1897_att0/ERR188167!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/67/ERR188167/sra_human_v3_21_in1897_att0/ERR188167!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188167,HG00106
ERR188067,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/67/ERR188067/sra_human_v3_21_in1797_att0/ERR188067!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/67/ERR188067/sra_human_v3_21_in1797_att0/ERR188067!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188067,NA11831
ERR188083,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/83/ERR188083/sra_human_v3_21_in1813_att0/ERR188083!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/83/ERR188083/sra_human_v3_21_in1813_att0/ERR188083!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188083,HG00285
ERR188183,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/83/ERR188183/sra_human_v3_21_in1913_att0/ERR188183!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/83/ERR188183/sra_human_v3_21_in1913_att0/ERR188183!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188183,NA19185
ERR188383,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/83/ERR188383/sra_human_v3_21_in2113_att4/ERR188383!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/83/ERR188383/sra_human_v3_21_in2113_att4/ERR188383!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188383,HG00136
ERR188283,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/83/ERR188283/sra_human_v3_21_in2013_att0/ERR188283!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/83/ERR188283/sra_human_v3_21_in2013_att0/ERR188283!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188283,NA18907
ERR188155,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/55/ERR188155/sra_human_v3_21_in1885_att0/ERR188155!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/55/ERR188155/sra_human_v3_21_in1885_att0/ERR188155!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188155,NA20790
ERR188055,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/55/ERR188055/sra_human_v3_21_in1785_att0/ERR188055!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/55/ERR188055/sra_human_v3_21_in1785_att0/ERR188055!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188055,NA19171
ERR188255,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/55/ERR188255/sra_human_v3_21_in1985_att0/ERR188255!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/55/ERR188255/sra_human_v3_21_in1985_att0/ERR188255!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188255,HG00323
ERR188355,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/55/ERR188355/sra_human_v3_21_in2085_att4/ERR188355!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/55/ERR188355/sra_human_v3_21_in2085_att4/ERR188355!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188355,HG00267
ERR188455,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/55/ERR188455/sra_human_v3_21_in2185_att0/ERR188455!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/55/ERR188455/sra_human_v3_21_in2185_att0/ERR188455!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188455,HG00146
ERR188422,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/22/ERR188422/sra_human_v3_21_in2152_att0/ERR188422!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/22/ERR188422/sra_human_v3_21_in2152_att0/ERR188422!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188422,NA19172
ERR188322,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/22/ERR188322/sra_human_v3_21_in2052_att0/ERR188322!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/22/ERR188322/sra_human_v3_21_in2052_att0/ERR188322!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188322,NA19190
ERR188222,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/22/ERR188222/sra_human_v3_21_in1952_att0/ERR188222!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/22/ERR188222/sra_human_v3_21_in1952_att0/ERR188222!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188222,HG00265
ERR188022,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/22/ERR188022/sra_human_v3_21_in1752_att0/ERR188022!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/22/ERR188022/sra_human_v3_21_in1752_att0/ERR188022!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188022,NA12812
ERR188122,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/22/ERR188122/sra_human_v3_21_in1852_att0/ERR188122!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/22/ERR188122/sra_human_v3_21_in1852_att0/ERR188122!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188122,NA11894
ERR188428,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/28/ERR188428/sra_human_v3_21_in2158_att0/ERR188428!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/28/ERR188428/sra_human_v3_21_in2158_att0/ERR188428!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188428,HG00099
ERR188328,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/28/ERR188328/sra_human_v3_21_in2058_att0/ERR188328!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/28/ERR188328/sra_human_v3_21_in2058_att0/ERR188328!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188328,HG00109
ERR188228,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/28/ERR188228/sra_human_v3_21_in1958_att0/ERR188228!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/28/ERR188228/sra_human_v3_21_in1958_att0/ERR188228!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188228,NA12829
ERR188028,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/28/ERR188028/sra_human_v3_21_in1758_att0/ERR188028!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/28/ERR188028/sra_human_v3_21_in1758_att0/ERR188028!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188028,HG00155
ERR188128,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/28/ERR188128/sra_human_v3_21_in1858_att0/ERR188128!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/28/ERR188128/sra_human_v3_21_in1858_att0/ERR188128!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188128,NA19092
ERR188351,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/51/ERR188351/sra_human_v3_21_in2081_att0/ERR188351!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/51/ERR188351/sra_human_v3_21_in2081_att0/ERR188351!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188351,HG00253
ERR188251,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/51/ERR188251/sra_human_v3_21_in1981_att0/ERR188251!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/51/ERR188251/sra_human_v3_21_in1981_att0/ERR188251!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188251,NA20756
ERR188051,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/51/ERR188051/sra_human_v3_21_in1781_att0/ERR188051!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/51/ERR188051/sra_human_v3_21_in1781_att0/ERR188051!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188051,NA12830
ERR188151,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/51/ERR188151/sra_human_v3_21_in1881_att0/ERR188151!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/51/ERR188151/sra_human_v3_21_in1881_att0/ERR188151!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188151,NA18489
ERR188451,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/51/ERR188451/sra_human_v3_21_in2181_att4/ERR188451!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/51/ERR188451/sra_human_v3_21_in2181_att4/ERR188451!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188451,NA19149
ERR188426,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/26/ERR188426/sra_human_v3_21_in2156_att4/ERR188426!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/26/ERR188426/sra_human_v3_21_in2156_att4/ERR188426!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188426,NA11843
ERR188226,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/26/ERR188226/sra_human_v3_21_in1956_att0/ERR188226!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/26/ERR188226/sra_human_v3_21_in1956_att0/ERR188226!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188226,NA20532
ERR188326,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/26/ERR188326/sra_human_v3_21_in2056_att0/ERR188326!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/26/ERR188326/sra_human_v3_21_in2056_att0/ERR188326!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188326,HG00275
ERR188126,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/26/ERR188126/sra_human_v3_21_in1856_att0/ERR188126!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/26/ERR188126/sra_human_v3_21_in1856_att0/ERR188126!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188126,NA20766
ERR188026,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/26/ERR188026/sra_human_v3_21_in1756_att0/ERR188026!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/26/ERR188026/sra_human_v3_21_in1756_att0/ERR188026!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188026,NA20510
ERR188469,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/69/ERR188469/sra_human_v3_21_in2199_att1/ERR188469!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/69/ERR188469/sra_human_v3_21_in2199_att1/ERR188469!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188469,HG01334
ERR188069,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/69/ERR188069/sra_human_v3_21_in1799_att0/ERR188069!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/69/ERR188069/sra_human_v3_21_in1799_att0/ERR188069!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188069,NA19096
ERR188169,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/69/ERR188169/sra_human_v3_21_in1899_att0/ERR188169!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/69/ERR188169/sra_human_v3_21_in1899_att0/ERR188169!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188169,HG00338
ERR188369,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/69/ERR188369/sra_human_v3_21_in2099_att0/ERR188369!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/69/ERR188369/sra_human_v3_21_in2099_att0/ERR188369!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188369,NA20512
ERR188269,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/69/ERR188269/sra_human_v3_21_in1999_att5/ERR188269!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/69/ERR188269/sra_human_v3_21_in1999_att5/ERR188269!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188269,NA18916
ERR188387,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/87/ERR188387/sra_human_v3_21_in2117_att0/ERR188387!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/87/ERR188387/sra_human_v3_21_in2117_att0/ERR188387!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188387,HG00160
ERR188287,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/87/ERR188287/sra_human_v3_21_in2017_att0/ERR188287!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/87/ERR188287/sra_human_v3_21_in2017_att0/ERR188287!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188287,HG00156
ERR188087,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/87/ERR188087/sra_human_v3_21_in1817_att0/ERR188087!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/87/ERR188087/sra_human_v3_21_in1817_att0/ERR188087!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188087,HG00121
ERR188187,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/87/ERR188187/sra_human_v3_21_in1917_att0/ERR188187!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/87/ERR188187/sra_human_v3_21_in1917_att0/ERR188187!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188187,HG00176
ERR188114,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/14/ERR188114/sra_human_v3_21_in1844_att0/ERR188114!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/14/ERR188114/sra_human_v3_21_in1844_att0/ERR188114!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188114,NA20534
